area_type,location,society,total_sqft,bath,balcony,price,bhk
Super built-up  Area,other,Leton A,1180.0,2.0,1.0,69.0,2.0
Super built-up  Area,other,,686.0,1.0,1.0,17.0,1.0
Built-up  Area,other,,1500.0,4.0,,180.0,4.0
Super built-up  Area,other,Kesomrn,1282.0,2.0,2.0,87.0,2.0
Built-up  Area,other,,1500.0,2.0,2.0,95.0,3.0
Super built-up  Area,other,,1300.0,1.0,1.0,115.0,2.0
Built-up  Area,other,,530.0,1.0,1.0,20.0,1.0
Super built-up  Area,other,Spdoren,1350.0,2.0,3.0,80.0,2.0
Super built-up  Area,other,VMianri,1141.0,2.0,0.0,62.0,2.0
Super built-up  Area,other,,950.0,1.0,1.0,40.0,1.0
Built-up  Area,other,,1600.0,4.0,0.0,125.0,5.0
Plot  Area,other,,915.0,4.0,1.0,54.9,4.0
Built-up  Area,other,Raaden ,1480.0,3.0,2.0,90.0,3.0
Super built-up  Area,other,,1600.0,3.0,3.0,90.0,3.0
Plot  Area,other,,1200.0,4.0,0.0,135.0,4.0
Plot  Area,other,CoiewSy,1500.0,3.0,2.0,115.0,3.0
Super built-up  Area,other,Ceral C,1824.0,3.0,3.0,125.0,3.0
Plot  Area,other,,750.0,1.0,0.0,56.25,1.0
Plot  Area,other,FeowsMe,6000.0,5.0,3.0,400.0,4.0
Built-up  Area,other,,2400.0,3.0,2.0,170.0,3.0
Super built-up  Area,other,,1500.0,2.0,2.0,98.0,3.0
Super built-up  Area,other,Maens G,3095.0,3.0,3.0,350.0,3.0
Plot  Area,other,,1200.0,1.0,1.0,28.0,1.0
Plot  Area,other,,1500.0,3.0,3.0,100.0,3.0
Plot  Area,other,,1560.0,5.0,1.0,145.0,5.0
Super built-up  Area,other,Siace P,1560.0,3.0,1.0,188.0,3.0
Super built-up  Area,other,,485.0,1.0,1.0,15.0,1.0
Plot  Area,other,,1200.0,3.0,1.0,130.0,3.0
Super built-up  Area,other,RortsCo,1050.0,2.0,1.0,67.0,2.0
Super built-up  Area,other,Puceswn,1596.0,3.0,1.0,105.0,3.0
Plot  Area,other,,1200.0,3.0,1.0,85.0,3.0
Built-up  Area,other,,1132.0,2.0,1.0,67.0,2.0
Super built-up  Area,other,,1515.0,3.0,3.0,88.0,3.0
Super built-up  Area,other,,1655.0,3.0,2.0,86.06,3.0
Super built-up  Area,other,,1380.0,2.0,1.0,80.0,2.0
Built-up  Area,other,RMaanSa,4346.0,5.0,,500.0,4.0
Super built-up  Area,other,Kaestid,2200.0,3.0,,187.0,3.0
Built-up  Area,other,,3329.0,3.0,2.0,330.0,3.0
Plot  Area,other,,3600.0,4.0,,300.0,4.0
Super built-up  Area,other,ETntsce,3500.0,3.0,3.0,450.0,4.0
Super built-up  Area,other,,1093.0,2.0,2.0,65.0,2.0
Plot  Area,other,,750.0,2.0,1.0,75.0,3.0
Carpet  Area,other,SVon hn,1535.0,3.0,1.0,95.0,3.0
Super built-up  Area,other,,1100.0,2.0,1.0,62.7,2.0
Super built-up  Area,other,Vaour S,2197.0,4.0,3.0,280.0,3.0
Built-up  Area,other,Krtiqa ,1100.0,2.0,1.0,60.0,2.0
Plot  Area,other,,1600.0,3.0,1.0,172.0,4.0
Built-up  Area,other,,1450.0,2.0,2.0,85.0,3.0
Built-up  Area,other,,2000.0,3.0,1.0,166.0,4.0
Built-up  Area,other,NRnoral,1756.0,3.0,3.0,100.0,3.0
Super built-up  Area,other,Ozana U,1532.0,3.0,3.0,92.0,3.0
Built-up  Area,other,DSncele,1650.0,3.0,0.0,110.0,3.0
Built-up  Area,other,Paarklu,1200.0,2.0,2.0,66.0,2.0
Super built-up  Area,other,,1525.0,2.0,3.0,122.0,3.0
Plot  Area,other,,600.0,3.0,2.0,75.0,3.0
Plot  Area,other,,2400.0,3.0,,200.0,4.0
Built-up  Area,other,,1000.0,2.0,1.0,130.0,2.0
Plot  Area,other,,3040.0,1.0,1.0,180.0,2.0
Super built-up  Area,other,Cemesti,1390.0,3.0,1.0,120.0,3.0
Plot  Area,other,,1200.0,4.0,2.0,72.0,4.0
Super built-up  Area,other,,1135.0,2.0,2.0,68.0,2.0
Super built-up  Area,other,,900.0,2.0,1.0,55.0,2.0
Super built-up  Area,other,,2500.0,3.0,1.0,250.0,3.0
Super built-up  Area,other,Dural C,1269.72,2.0,2.0,68.0,2.0
Plot  Area,other,Copust ,1168.0,3.0,0.0,70.0,3.0
Plot  Area,other,,2100.0,4.0,,155.0,4.0
Super built-up  Area,other,DSidePr,1515.0,3.0,3.0,93.93,3.0
Plot  Area,other,,1200.0,4.0,1.0,135.0,6.0
Super built-up  Area,other,,2000.0,3.0,2.0,210.0,3.0
Plot  Area,other,,2400.0,4.0,1.0,300.0,5.0
Super built-up  Area,other,AkletBa,1760.0,3.0,3.0,176.0,3.0
Built-up  Area,other,Raiyai ,595.0,1.0,1.0,42.0,1.0
Built-up  Area,other,TealdEm,1170.0,2.0,2.0,86.0,2.0
Plot  Area,other,,2200.0,4.0,3.0,235.0,4.0
Super built-up  Area,other,,8000.0,27.0,0.0,230.0,27.0
Carpet  Area,other,Fanorrt,1650.0,3.0,3.0,175.0,3.0
Super built-up  Area,other,Vadidpl,1670.0,3.0,3.0,91.86,3.0
Built-up  Area,other,Keharya,1250.0,2.0,1.0,80.0,3.0
Plot  Area,other,Edleyil,1650.0,4.0,,160.0,3.0
Super built-up  Area,other,Inuseda,800.0,2.0,3.0,50.0,2.0
Super built-up  Area,other,EvestPi,1225.0,2.0,2.0,150.0,2.0
Super built-up  Area,other,,3675.0,4.0,3.0,367.0,4.0
Plot  Area,other,,1200.0,2.0,2.0,150.0,2.0
Plot  Area,other,,1350.0,4.0,1.0,130.0,5.0
Plot  Area,other,,600.0,2.0,1.0,60.0,3.0
Plot  Area,other,,1350.0,2.0,1.0,80.0,2.0
Super built-up  Area,other,DubowRa,1614.0,3.0,1.0,110.0,3.0
Super built-up  Area,other,AlEcone,1188.0,2.0,3.0,73.0,2.0
Super built-up  Area,other,,1480.0,3.0,2.0,90.0,3.0
Plot  Area,other,,680.0,2.0,0.0,42.0,2.0
Built-up  Area,other,,955.0,2.0,3.0,53.55,2.0
Super built-up  Area,other,SoniaPe,2479.13,3.0,1.0,215.0,3.0
Built-up  Area,other,,1100.0,2.0,0.0,106.0,2.0
Super built-up  Area,other,,1925.0,3.0,2.0,120.0,3.0
Super built-up  Area,other,,650.0,1.0,1.0,26.0,1.0
Super built-up  Area,other,,2000.0,3.0,3.0,207.0,3.0
Plot  Area,other,,1050.0,2.0,0.0,110.0,2.0
Super built-up  Area,other,Vaour S,2204.0,2.0,3.0,305.0,3.0
Built-up  Area,other,Suncy R,1685.0,2.0,1.0,110.0,3.0
Super built-up  Area,other,,1550.0,3.0,3.0,110.0,3.0
Built-up  Area,other,Jeshan ,500.0,1.0,0.0,20.0,1.0
Super built-up  Area,other,Prurten,3155.0,4.0,2.0,370.0,3.0
Super built-up  Area,other,Reicace,1765.0,3.0,3.0,105.0,3.0
Super built-up  Area,other,Dural C,1265.0,2.0,3.0,70.0,2.0
Built-up  Area,other,,1012.0,2.0,1.0,59.0,2.0
Super built-up  Area,other,AkletBa,2045.0,4.0,3.0,154.0,3.0
Plot  Area,other,,2400.0,4.0,2.0,280.0,6.0
Super built-up  Area,other,,581.91,2.0,1.0,25.0,1.0
Plot  Area,other,,1158.0,2.0,2.0,85.0,3.0
Super built-up  Area,other,Sothin ,925.0,2.0,2.0,51.0,2.0
Built-up  Area,other,Dhnts A,1415.0,2.0,3.0,110.0,2.0
Built-up  Area,other,,500.0,2.0,1.0,70.0,2.0
Plot  Area,other,,432.0,2.0,1.0,40.0,2.0
Super built-up  Area,other,,4750.0,5.0,,600.0,4.0
Super built-up  Area,other,SodilDa,1840.0,3.0,2.0,155.0,3.0
Plot  Area,other,,1350.0,2.0,1.0,185.0,2.0
Built-up  Area,other,,824.0,2.0,0.0,60.0,2.0
Super built-up  Area,other,,1340.0,2.0,1.0,100.0,3.0
Built-up  Area,other,,1620.0,2.0,1.0,110.0,3.0
Built-up  Area,other,Arnorya,1533.0,3.0,2.0,115.0,3.0
Built-up  Area,other,Paion P,1560.0,3.0,2.0,85.0,3.0
Super built-up  Area,other,,800.0,4.0,1.0,80.0,4.0
Super built-up  Area,other,,750.0,1.0,2.0,25.0,1.0
Super built-up  Area,other,NeendLe,1375.0,2.0,3.0,85.0,3.0
Plot  Area,other,,720.0,3.0,3.0,65.0,3.0
Built-up  Area,other,SVstos ,1500.0,3.0,2.0,88.0,3.0
Plot  Area,other,,1200.0,6.0,,137.0,5.0
Super built-up  Area,other,DubowRa,1140.0,2.0,1.0,76.0,2.0
Super built-up  Area,other,,1198.0,2.0,1.0,84.0,2.0
Built-up  Area,other,,4000.0,4.0,1.0,520.0,4.0
Built-up  Area,other,,1370.0,2.0,2.0,75.0,2.0
Super built-up  Area,other,Gintsar,1000.0,1.0,1.0,55.0,2.0
Plot  Area,other,,1200.0,2.0,2.0,125.0,2.0
Built-up  Area,other,,1050.0,1.0,1.0,70.0,1.0
Plot  Area,other,,1200.0,2.0,0.0,80.0,3.0
Super built-up  Area,other,,1200.0,4.0,3.0,169.0,4.0
Built-up  Area,other,,400.0,1.0,0.0,14.0,1.0
Plot  Area,other,,1575.0,4.0,0.0,150.0,5.0
Built-up  Area,other,Diaste ,4800.0,5.0,3.0,629.0,4.0
Super built-up  Area,other,,1200.0,2.0,2.0,70.0,2.0
Plot  Area,other,,1200.0,4.0,1.0,100.0,5.0
Super built-up  Area,other,Krtiqa ,1100.0,2.0,1.0,60.0,2.0
Super built-up  Area,other,,1300.0,2.0,1.0,79.0,2.0
Super built-up  Area,other,,3500.0,4.0,3.0,350.0,4.0
Built-up  Area,other,,1000.0,2.0,0.0,110.0,3.0
Built-up  Area,other,PlhtsHe,1942.0,3.0,2.0,102.0,3.0
Built-up  Area,other,Swhtsna,1000.0,2.0,2.0,53.0,2.0
Built-up  Area,other,Sancybr,2400.0,3.0,1.0,260.0,3.0
Super built-up  Area,other,ArnzaFi,1533.0,3.0,2.0,85.0,3.0
Super built-up  Area,other,ElaleSp,1452.55,2.0,3.0,110.0,2.0
Built-up  Area,other,,2357.0,3.0,2.0,151.0,3.0
Super built-up  Area,other,Rakulai,1170.0,2.0,3.0,105.0,2.0
Super built-up  Area,other,,1411.0,3.0,2.0,91.72,3.0
Super built-up  Area,other,,3095.0,3.0,3.0,375.0,3.0
Plot  Area,other,,1100.0,3.0,1.0,78.0,3.0
Super built-up  Area,other,,3600.0,4.0,,365.0,4.0
Built-up  Area,other,PlhtsHe,1945.0,3.0,3.0,120.0,3.0
Super built-up  Area,other,,1465.0,2.0,3.0,74.72,3.0
Super built-up  Area,other,,1650.0,3.0,1.0,165.0,3.0
Plot  Area,other,,1550.0,2.0,1.0,150.0,3.0
Built-up  Area,other,,1150.0,2.0,1.0,75.0,3.0
Plot  Area,other,,1200.0,3.0,1.0,74.0,3.0
Super built-up  Area,other,,1229.0,3.0,1.0,86.03,3.0
Built-up  Area,other,Skarkev,1030.0,2.0,3.0,61.0,2.0
Built-up  Area,other,,600.0,1.0,0.0,32.0,1.0
Super built-up  Area,other,Sid 2ss,1165.0,2.0,1.0,135.0,2.0
Super built-up  Area,other,DNtonri,1520.0,3.0,3.0,80.0,3.0
Built-up  Area,other,,3000.0,4.0,2.0,240.0,4.0
Super built-up  Area,other,,1315.0,2.0,2.0,90.0,2.0
Super built-up  Area,other,Saeur G,1210.0,2.0,2.0,72.0,2.0
Plot  Area,other,,30000.0,4.0,,2100.0,4.0
Super built-up  Area,other,NCiteEl,1170.0,2.0,2.0,68.0,2.0
Plot  Area,other,,1600.0,2.0,2.0,110.0,2.0
Super built-up  Area,other,ShourSp,1370.0,2.0,2.0,75.0,3.0
Super built-up  Area,other,Soeurri,1980.0,3.0,2.0,224.0,3.0
Super built-up  Area,other,,1700.0,3.0,1.0,97.0,3.0
Super built-up  Area,other,Jants V,1900.0,3.0,3.0,160.0,3.0
Built-up  Area,other,,1100.0,2.0,1.0,75.0,2.0
Built-up  Area,other,,1929.0,3.0,2.0,115.0,3.0
Built-up  Area,other,,3161.0,4.0,3.0,214.0,4.0
Plot  Area,other,,3515.0,3.0,1.0,420.0,3.0
Super built-up  Area,other,,1100.0,2.0,1.0,70.0,2.0
Built-up  Area,other,,4200.0,4.0,2.0,255.0,4.0
Super built-up  Area,other,,700.0,1.0,1.0,41.0,1.0
Plot  Area,other,,3000.0,3.0,0.0,250.0,3.0
Super built-up  Area,other,,1100.0,2.0,3.0,61.0,2.0
Plot  Area,other,,1260.0,1.0,0.0,41.0,1.0
Plot  Area,other,,1500.0,1.0,0.0,37.5,1.0
Built-up  Area,other,,600.0,1.0,1.0,17.0,1.0
Super built-up  Area,other,MJarlPe,1165.0,2.0,2.0,75.0,2.0
Plot  Area,other,,1272.0,4.0,0.0,75.0,3.0
Plot  Area,other,,1600.0,5.0,2.0,140.0,5.0
Super built-up  Area,other,,1000.0,2.0,1.0,65.0,3.0
Plot  Area,other,,2400.0,4.0,2.0,325.0,3.0
Built-up  Area,other,RMcesa ,1463.0,1.0,1.0,142.0,2.0
Super built-up  Area,other,,2401.0,3.0,2.0,185.0,3.0
Built-up  Area,other,Rathira,1875.0,2.0,3.0,235.0,3.0
Built-up  Area,other,,890.0,1.0,1.0,75.0,1.0
Plot  Area,other,,2400.0,3.0,2.0,290.0,3.0
Super built-up  Area,other,,1690.0,3.0,2.0,100.0,3.0
Plot  Area,other,,1350.0,2.0,0.0,90.0,2.0
Super built-up  Area,other,Sancya ,1460.0,3.0,2.0,88.0,3.0
Super built-up  Area,other,DSureSi,1685.0,3.0,2.0,95.0,3.0
Plot  Area,other,,800.0,1.0,0.0,52.0,1.0
Plot  Area,other,FeowsMe,4000.0,5.0,1.0,280.0,4.0
Plot  Area,other,,1100.0,4.0,3.0,150.0,5.0
Plot  Area,other,,792.0,2.0,1.0,70.0,2.0
Plot  Area,other,,2400.0,5.0,2.0,235.0,5.0
Plot  Area,other,,461.82,1.0,1.0,31.7,1.0
Plot  Area,other,,1500.0,2.0,0.0,85.0,3.0
Super built-up  Area,other,,1260.0,2.0,1.0,75.0,2.0
Built-up  Area,other,Betatsi,2820.0,3.0,,285.0,3.0
Built-up  Area,other,,1950.0,3.0,2.0,130.0,3.0
Super built-up  Area,other,,1350.0,2.0,2.0,140.0,3.0
Plot  Area,other,PrstaTe,4051.0,4.0,3.0,345.0,4.0
Super built-up  Area,other,,2100.0,3.0,3.0,170.0,3.0
Built-up  Area,other,Coner C,1991.0,3.0,2.0,160.0,3.0
Built-up  Area,other,,1200.0,3.0,2.0,66.0,3.0
Plot  Area,other,,3000.0,4.0,3.0,342.0,4.0
Plot  Area,other,,2400.0,6.0,,245.0,6.0
Plot  Area,other,,1375.0,2.0,1.0,105.0,2.0
Super built-up  Area,other,,1693.0,3.0,2.0,108.0,3.0
Super built-up  Area,other,,1150.0,2.0,2.0,77.5,3.0
Super built-up  Area,other,,1058.0,2.0,2.0,60.0,2.0
Built-up  Area,other,,900.0,1.0,1.0,30.0,1.0
Super built-up  Area,other,Sorisa ,1672.0,3.0,2.0,150.0,3.0
Built-up  Area,other,Mancy R,1250.0,3.0,2.0,139.0,3.0
Super built-up  Area,other,RMcesa ,1468.0,3.0,2.0,130.0,2.0
Built-up  Area,other,,1480.0,2.0,0.0,145.0,3.0
Super built-up  Area,other,,2280.0,3.0,,285.0,3.0
Super built-up  Area,other,,2000.0,3.0,2.0,200.0,3.0
Super built-up  Area,other,,1080.0,2.0,2.0,75.0,3.0
Super built-up  Area,other,,2400.0,2.0,1.0,150.0,3.0
Super built-up  Area,other,Gonoril,1125.0,2.0,1.0,75.0,2.0
Built-up  Area,other,Puceswn,1596.0,3.0,0.0,95.0,3.0
Plot  Area,other,,1200.0,5.0,1.0,150.0,6.0
Plot  Area,other,,1200.0,7.0,,170.0,6.0
Built-up  Area,other,ShanaSp,1639.0,3.0,3.0,123.0,3.0
Super built-up  Area,other,,1740.0,3.0,2.0,199.0,3.0
Carpet  Area,other,,1372.0,2.0,1.0,90.0,3.0
Super built-up  Area,other,PeBayle,6200.0,5.0,,720.0,5.0
Built-up  Area,other,,1650.0,4.0,0.0,99.0,4.0
Built-up  Area,other,Saavear,925.0,2.0,2.0,63.0,2.0
Plot  Area,other,,1200.0,3.0,1.0,95.0,4.0
Plot  Area,other,,1200.0,2.0,0.0,79.0,2.0
Super built-up  Area,other,,2500.0,3.0,,270.0,3.0
Plot  Area,other,,1584.0,3.0,2.0,145.0,4.0
Super built-up  Area,other,Puceswn,1570.0,3.0,1.0,115.0,3.0
Built-up  Area,other,,3000.0,3.0,3.0,400.0,3.0
Built-up  Area,other,Adthm R,1750.0,3.0,1.0,180.0,3.0
Plot  Area,other,,1500.0,1.0,0.0,160.0,2.0
Plot  Area,other,,2100.0,6.0,,275.0,6.0
Built-up  Area,other,,705.0,1.0,2.0,36.5,1.0
Super built-up  Area,other,Apitea ,1340.0,3.0,3.0,77.0,3.0
Plot  Area,other,,1260.0,1.0,1.0,41.0,1.0
Plot  Area,other,,1200.0,2.0,1.0,125.0,2.0
Built-up  Area,other,,1270.0,2.0,1.0,175.0,4.0
Plot  Area,other,,1200.0,3.0,2.0,130.0,3.0
Super built-up  Area,other,,3100.0,5.0,1.0,385.0,4.0
Plot  Area,other,,1200.0,4.0,1.0,150.0,4.0
Plot  Area,other,,3259.0,3.0,0.0,270.0,3.0
Built-up  Area,other,Raiyai ,596.0,1.0,1.0,42.0,1.0
Super built-up  Area,other,,10000.0,16.0,,550.0,16.0
Plot  Area,other,UpowsMe,1200.0,4.0,3.0,110.0,4.0
Super built-up  Area,other,RMcesa ,1910.0,3.0,1.0,190.0,3.0
Built-up  Area,other,Sorisa ,1750.0,3.0,3.0,149.0,3.0
Super built-up  Area,other,Sancy R,985.0,2.0,1.0,63.0,2.0
Super built-up  Area,other,,1300.0,2.0,1.0,129.0,2.0
Super built-up  Area,other,Srowsee,1490.0,2.0,3.0,88.0,3.0
Super built-up  Area,other,,650.0,1.0,0.0,30.0,1.0
Super built-up  Area,other,,1500.0,2.0,2.0,89.99,3.0
Plot  Area,other,,1350.0,4.0,2.0,145.0,4.0
Super built-up  Area,other,,910.0,1.0,1.0,42.0,1.0
Built-up  Area,other,,532.0,1.0,1.0,22.49,1.0
Super built-up  Area,other,,1060.0,3.0,1.0,62.0,3.0
Super built-up  Area,other,SNiew L,1550.0,2.0,3.0,160.0,2.0
Built-up  Area,other,,1000.0,2.0,1.0,80.0,2.0
Built-up  Area,other,SRzonhu,1500.0,2.0,0.0,97.0,3.0
Super built-up  Area,other,,1865.0,4.0,2.0,140.0,3.0
Built-up  Area,other,,3500.0,4.0,2.0,245.0,4.0
Super built-up  Area,other,,1320.0,2.0,2.0,73.0,3.0
Plot  Area,other,,2150.0,6.0,3.0,205.0,6.0
Plot  Area,other,,675.0,3.0,1.0,52.0,2.0
Super built-up  Area,other,,1801.0,3.0,2.0,139.0,3.0
Built-up  Area,other,,2990.0,4.0,,324.0,4.0
Plot  Area,other,Keersto,2400.0,2.0,1.0,160.0,2.0
Built-up  Area,other,,1150.0,2.0,1.0,75.0,2.0
Plot  Area,other,JRichee,1200.0,3.0,2.0,165.0,3.0
Super built-up  Area,other,Naods W,1390.0,2.0,2.0,80.0,3.0
Super built-up  Area,other,Raeusiy,1550.0,2.0,,90.0,3.0
Plot  Area,other,,1500.0,4.0,0.0,110.0,4.0
Super built-up  Area,other,ETens G,1839.0,3.0,3.0,165.0,3.0
Super built-up  Area,other,,900.0,2.0,1.0,70.0,2.0
Plot  Area,other,CoiewSy,1500.0,3.0,2.0,149.0,3.0
Plot  Area,other,,750.0,2.0,0.0,50.0,1.0
Built-up  Area,other,,600.0,3.0,2.0,75.0,2.0
Built-up  Area,other,Dhise P,1605.0,2.0,3.0,85.0,3.0
Super built-up  Area,other,,1500.0,1.0,1.0,19.5,1.0
Plot  Area,other,,1200.0,2.0,0.0,70.0,2.0
Plot  Area,other,,1200.0,2.0,1.0,160.0,2.0
Super built-up  Area,other,ETens G,1904.0,3.0,3.0,155.0,3.0
Super built-up  Area,other,,2770.0,4.0,3.0,315.0,3.0
Built-up  Area,other,,813.0,1.0,1.0,39.0,1.0
Plot  Area,other,,3884.0,4.0,3.0,240.0,4.0
Super built-up  Area,other,,1630.0,2.0,2.0,97.78,3.0
Built-up  Area,other,,2425.0,4.0,3.0,173.0,4.0
Built-up  Area,other,,1280.0,2.0,1.0,75.0,2.0
Super built-up  Area,other,,735.0,1.0,1.0,75.0,1.0
Built-up  Area,other,,500.0,1.0,0.0,24.0,1.0
Plot  Area,other,,1200.0,4.0,0.0,145.0,3.0
Plot  Area,other,,1200.0,2.0,1.0,100.0,2.0
Plot  Area,other,,1200.0,3.0,1.0,160.0,3.0
Super built-up  Area,other,Aconyit,1265.0,2.0,1.0,82.0,3.0
Built-up  Area,other,,1850.0,3.0,3.0,98.0,3.0
Plot  Area,other,,2360.0,4.0,2.0,150.0,4.0
Super built-up  Area,other,,1030.0,2.0,1.0,77.25,2.0
Super built-up  Area,other,SoliaMa,2000.0,3.0,2.0,160.0,3.0
Built-up  Area,other,,1575.0,3.0,2.0,93.0,3.0
Built-up  Area,other,Siite E,1300.0,2.0,2.0,70.0,3.0
Super built-up  Area,other,,1380.0,2.0,1.0,75.0,2.0
Plot  Area,other,Pudgear,3100.0,3.0,3.0,250.0,3.0
Built-up  Area,other,,1190.0,2.0,2.0,100.0,2.0
Super built-up  Area,other,SApusnu,1827.0,3.0,3.0,100.0,3.0
Super built-up  Area,other,Srmitev,1500.0,3.0,3.0,95.0,3.0
Super built-up  Area,other,Vaw 2il,1180.0,2.0,2.0,63.0,2.0
Plot  Area,other,,971.0,2.0,2.0,135.0,4.0
Built-up  Area,other,Viaxy G,1155.0,2.0,0.0,60.0,3.0
Super built-up  Area,other,Itala A,1645.0,3.0,2.0,95.0,3.0
Plot  Area,other,,1200.0,4.0,2.0,170.0,4.0
Plot  Area,other,,1200.0,4.0,1.0,140.0,4.0
Super built-up  Area,other,Koowsis,1097.0,2.0,3.0,65.0,2.0
Built-up  Area,other,,1600.0,3.0,1.0,165.0,4.0
Built-up  Area,other,,900.0,2.0,2.0,110.0,2.0
Built-up  Area,other,,1200.0,2.0,1.0,125.0,2.0
Super built-up  Area,other,,1355.0,2.0,3.0,75.0,2.0
Plot  Area,other,EmardBo,7500.0,4.0,2.0,900.0,4.0
Super built-up  Area,other,Prowshi,4104.0,4.0,3.0,360.0,4.0
Plot  Area,other,,1150.0,3.0,1.0,110.0,4.0
Plot  Area,other,,2080.0,2.0,1.0,150.0,2.0
Super built-up  Area,other,Goourta,1505.0,2.0,2.0,90.0,2.0
Plot  Area,other,,1200.0,3.0,3.0,95.75,3.0
Super built-up  Area,other,IDldsin,1810.0,4.0,3.0,148.0,3.0
Super built-up  Area,other,MJarlPe,1530.0,2.0,1.0,97.0,3.0
Plot  Area,other,,1500.0,2.0,1.0,130.0,3.0
Super built-up  Area,other,Ciques ,1400.0,2.0,2.0,80.0,2.0
Plot  Area,other,,1790.0,5.0,1.0,250.0,6.0
Super built-up  Area,other,SodilDa,1533.0,3.0,2.0,150.0,3.0
Super built-up  Area,other,Prntsax,745.0,2.0,0.0,50.0,2.0
Super built-up  Area,other,,1355.0,2.0,1.0,95.0,2.0
Super built-up  Area,other,ZeodsWo,833.0,1.0,1.0,49.0,1.0
Super built-up  Area,other,,3000.0,5.0,,270.0,4.0
Built-up  Area,other,Papusa ,1220.0,2.0,2.0,68.0,2.0
Plot  Area,other,,3811.0,3.0,2.0,475.0,4.0
Super built-up  Area,other,Patust ,1545.0,3.0,3.0,85.0,3.0
Plot  Area,other,,1350.0,2.0,1.0,110.0,2.0
Super built-up  Area,other,,1200.0,2.0,1.0,68.0,3.0
Plot  Area,other,,1200.0,4.0,3.0,120.0,5.0
Plot  Area,other,,2000.0,4.0,2.0,180.0,5.0
Built-up  Area,other,,1280.0,4.0,1.0,115.0,4.0
Plot  Area,other,,1200.0,3.0,0.0,85.0,3.0
Super built-up  Area,other,Gonoril,1655.0,3.0,2.0,155.0,3.0
Super built-up  Area,other,,1150.0,2.0,1.0,74.0,2.0
Plot  Area,other,,1200.0,2.0,0.0,108.0,3.0
Super built-up  Area,other,Jaanaa ,1200.0,2.0,2.0,75.0,2.0
Plot  Area,other,,1500.0,2.0,0.0,203.0,2.0
Plot  Area,other,,1800.0,9.0,1.0,180.0,9.0
Plot  Area,other,,1350.0,4.0,2.0,85.0,4.0
Carpet  Area,other,,4500.0,9.0,,500.0,9.0
Plot  Area,other,,600.0,3.0,2.0,85.0,2.0
Built-up  Area,other,Arata A,1550.0,3.0,2.0,160.0,3.0
Built-up  Area,other,Niarknt,1758.0,3.0,2.0,95.0,3.0
Super built-up  Area,other,Sothadr,3179.0,5.0,3.0,351.0,4.0
Built-up  Area,other,,1200.0,3.0,0.0,85.0,2.0
Built-up  Area,other,,1800.0,3.0,3.0,140.0,3.0
Built-up  Area,other,,3900.0,4.0,,333.0,4.0
Plot  Area,other,,2400.0,4.0,2.0,200.0,3.0
Super built-up  Area,other,Itala A,1645.0,3.0,2.0,87.5,3.0
Super built-up  Area,other,Goourta,2600.0,3.0,2.0,140.0,3.0
Super built-up  Area,other,,950.0,2.0,1.0,60.0,2.0
Plot  Area,other,,600.0,3.0,1.0,54.0,3.0
Super built-up  Area,other,,1900.0,3.0,2.0,205.0,3.0
Super built-up  Area,other,,1402.0,2.0,2.0,85.0,3.0
Built-up  Area,other,,1150.0,4.0,1.0,110.0,4.0
Super built-up  Area,other,,2100.0,3.0,2.0,240.0,3.0
Plot  Area,other,,1200.0,3.0,0.0,140.0,3.0
Built-up  Area,other,,814.0,2.0,1.0,55.0,2.0
Super built-up  Area,other,Dovel M,1590.0,3.0,0.0,120.0,3.0
Super built-up  Area,other,,1450.0,2.0,3.0,89.6,3.0
Built-up  Area,other,Skarkev,1340.0,2.0,3.0,77.0,2.0
Super built-up  Area,other,Srowsrj,1665.0,3.0,2.0,105.0,3.0
Plot  Area,other,,2300.0,4.0,,200.0,4.0
Super built-up  Area,other,,1210.0,2.0,1.0,76.0,2.0
Built-up  Area,other,,1286.0,3.0,1.0,67.0,3.0
Super built-up  Area,other,Salms G,1065.0,2.0,1.0,58.0,2.0
Built-up  Area,other,,1636.0,3.0,2.0,97.0,3.0
Super built-up  Area,other,,3600.0,4.0,3.0,450.0,4.0
Plot  Area,other,V2gesre,1200.0,3.0,2.0,72.0,3.0
Plot  Area,other,,1000.0,1.0,1.0,75.0,2.0
Built-up  Area,other,TealdEm,1170.0,2.0,2.0,86.0,2.0
Plot  Area,other,Prsisge,4830.0,5.0,1.0,390.0,4.0
Built-up  Area,other,,850.0,2.0,1.0,75.0,2.0
Super built-up  Area,other,Goourta,2065.0,3.0,2.0,130.0,3.0
Built-up  Area,other,,1150.0,2.0,2.0,125.0,2.0
Built-up  Area,other,,2550.0,4.0,2.0,290.0,3.0
Built-up  Area,other,ThBayah,3080.0,2.0,1.0,285.0,4.0
Super built-up  Area,other,,450.0,1.0,1.0,25.0,1.0
Super built-up  Area,other,Lehidrc,1100.0,2.0,1.0,85.0,2.0
Plot  Area,other,,1350.0,6.0,3.0,160.0,6.0
Plot  Area,other,,4400.0,4.0,1.0,350.0,5.0
Plot  Area,other,,900.0,4.0,1.0,75.0,4.0
Super built-up  Area,other,,1036.0,2.0,2.0,110.0,2.0
Plot  Area,other,,1376.0,4.0,1.0,156.0,4.0
Carpet  Area,other,,1150.0,2.0,0.0,60.0,3.0
Plot  Area,other,,1100.0,5.0,2.0,121.0,4.0
Super built-up  Area,other,,1080.0,2.0,1.0,62.0,2.0
